Timestamp,Lot,Occupancy level,Day of week,Hour of day
2023-03-13T03:15:07-04:00,1,82.6086956521739,Monday,18
2023-03-13T03:15:07-04:00,3,87.5,Monday,18
2023-03-13T03:30:09-04:00,3,86.25,Monday,18
2023-03-07T12:30:07-05:00,1,13.043478260869565,Wednesday,4
2023-03-07T13:30:07-05:00,3,46.25,Wednesday,5
2023-03-05T23:15:06-05:00,3,81.25,Monday,15
2023-03-07T17:45:07-05:00,1,95.65217391304348,Wednesday,9
2023-03-07T17:45:07-05:00,3,93.75,Wednesday,9
2023-03-05T23:30:12-05:00,1,93.47826086956522,Monday,15
2023-03-05T23:45:06-05:00,3,81.25,Monday,15
2023-03-13T09:00:14-04:00,3,78.75,Tuesday,0
2023-03-13T10:30:09-04:00,3,73.75,Tuesday,1
2023-03-06T00:15:04-05:00,1,86.95652173913044,Monday,16
2023-03-06T00:30:13-05:00,3,67.5,Monday,16
2023-03-13T11:00:10-04:00,1,21.73913043478261,Tuesday,2
2023-03-13T11:00:10-04:00,3,71.25,Tuesday,2
2023-03-13T10:45:05-04:00,1,17.391304347826086,Tuesday,1
2023-03-13T10:45:05-04:00,3,71.25,Tuesday,1
2023-03-06T01:00:11-05:00,3,66.25,Monday,17
2023-03-08T06:00:15-05:00,1,80.43478260869566,Wednesday,22
2023-03-08T05:45:07-05:00,3,78.75,Wednesday,21
2023-03-06T01:15:09-05:00,1,82.6086956521739,Monday,17
2023-03-06T01:45:07-05:00,1,89.13043478260869,Monday,17
2023-03-13T16:30:08-04:00,1,43.47826086956522,Tuesday,7
2023-03-13T16:30:08-04:00,3,71.25,Tuesday,7
2023-03-06T02:15:06-05:00,1,91.30434782608695,Monday,18
2023-03-06T02:30:08-05:00,3,83.75,Monday,18
2023-03-13T20:15:09-04:00,1,95.65217391304348,Tuesday,11
2023-03-13T20:15:09-04:00,3,95.0,Tuesday,11
2023-03-13T20:30:11-04:00,3,95.0,Tuesday,11
2023-03-13T23:30:08-04:00,1,89.13043478260869,Tuesday,14
2023-03-13T23:30:08-04:00,3,97.5,Tuesday,14
2023-03-13T23:45:05-04:00,1,93.47826086956522,Tuesday,14
2023-03-08T16:15:06-05:00,3,87.5,Thursday,8
2023-03-08T21:00:09-05:00,3,96.25,Thursday,13
2023-03-06T03:30:07-05:00,3,93.75,Monday,19
2023-03-06T03:45:06-05:00,1,86.95652173913044,Monday,19
2023-03-08T22:00:14-05:00,3,93.75,Thursday,14
2023-03-09T04:00:11-05:00,1,84.78260869565217,Thursday,20
2023-03-14T04:15:08-04:00,1,86.95652173913044,Tuesday,19
2023-03-06T04:00:10-05:00,1,89.13043478260869,Monday,20
2023-03-09T04:15:05-05:00,1,91.30434782608695,Thursday,20
2023-03-09T04:15:05-05:00,3,87.5,Thursday,20
2023-03-06T04:45:07-05:00,1,71.73913043478261,Monday,20
2023-03-09T09:45:05-05:00,1,30.434782608695656,Friday,1
2023-03-06T05:00:13-05:00,3,80.0,Monday,21
2023-03-14T11:30:07-04:00,3,66.25,Wednesday,2
2023-03-09T14:45:08-05:00,3,80.0,Friday,6
2023-03-09T15:15:07-05:00,1,56.52173913043478,Friday,7
2023-03-09T15:45:05-05:00,1,67.3913043478261,Friday,7
2023-03-09T15:45:05-05:00,3,71.25,Friday,7
2023-03-09T17:30:10-05:00,1,89.13043478260869,Friday,9
2023-03-09T17:30:10-05:00,3,93.75,Friday,9
2023-03-09T17:45:05-05:00,1,86.95652173913044,Friday,9
2023-03-06T05:45:06-05:00,1,76.08695652173914,Monday,21
2023-03-06T05:30:12-05:00,1,76.08695652173914,Monday,21
2023-03-06T06:00:10-05:00,1,76.08695652173914,Monday,22
2023-03-06T06:00:10-05:00,3,68.75,Monday,22
2023-03-18T10:15:07-04:00,3,76.25,Sunday,1
2023-03-18T14:00:18-04:00,1,21.73913043478261,Sunday,5
2023-03-18T13:30:15-04:00,3,67.5,Sunday,4
2023-03-18T13:45:06-04:00,3,67.5,Sunday,4
2023-03-09T18:15:05-05:00,3,96.25,Friday,10
2023-03-18T14:15:09-04:00,1,30.434782608695656,Sunday,5
2023-03-18T14:45:09-04:00,1,23.91304347826087,Sunday,5
2023-03-18T14:30:10-04:00,3,67.5,Sunday,5
2023-03-18T15:30:10-04:00,1,65.21739130434783,Sunday,6
2023-03-18T15:15:10-04:00,3,76.25,Sunday,6
2023-03-18T16:15:10-04:00,1,58.69565217391305,Sunday,7
2023-03-06T06:45:06-05:00,3,73.75,Monday,22
2023-03-18T17:15:08-04:00,1,82.6086956521739,Sunday,8
2023-03-10T03:00:07-05:00,1,78.26086956521739,Friday,19
2023-03-10T04:45:05-05:00,1,84.78260869565217,Friday,20
2023-03-06T07:00:11-05:00,3,70.0,Monday,23
2023-03-10T05:00:08-05:00,3,76.25,Friday,21
2023-03-18T22:00:17-04:00,3,96.25,Sunday,13
2023-03-10T06:45:07-05:00,1,67.3913043478261,Friday,22
2023-03-06T07:15:04-05:00,1,30.434782608695656,Monday,23
2023-03-19T06:45:15-04:00,1,95.65217391304348,Sunday,21
2023-03-19T06:45:15-04:00,3,82.5,Sunday,21
2023-03-19T09:00:17-04:00,1,26.08695652173913,Monday,0
2023-03-19T09:00:17-04:00,3,72.5,Monday,0
2023-03-06T08:15:05-05:00,3,67.5,Tuesday,0
2023-03-06T08:30:07-05:00,1,28.26086956521739,Tuesday,0
2023-03-19T09:45:15-04:00,1,17.391304347826086,Monday,0
2023-03-19T10:00:17-04:00,3,65.0,Monday,1
2023-03-19T11:00:17-04:00,1,13.043478260869565,Monday,2
2023-03-19T11:00:17-04:00,3,57.49999999999999,Monday,2
2023-03-19T10:45:09-04:00,1,10.869565217391305,Monday,1
2023-03-06T09:00:12-05:00,3,70.0,Tuesday,1
2023-03-10T21:30:07-05:00,3,93.75,Saturday,13
2023-03-10T22:15:05-05:00,1,91.30434782608695,Saturday,14
2023-03-10T23:15:05-05:00,1,93.47826086956522,Saturday,15
2023-03-10T23:15:05-05:00,3,90.0,Saturday,15
2023-03-11T00:30:09-05:00,1,97.82608695652173,Saturday,16
2023-03-06T09:15:07-05:00,3,66.25,Tuesday,1
2023-03-11T01:00:10-05:00,1,95.65217391304348,Saturday,17
2023-03-19T17:45:10-04:00,1,91.30434782608695,Monday,8
2023-03-19T23:45:09-04:00,3,93.75,Monday,14
2023-03-19T23:15:10-04:00,3,90.0,Monday,14
2023-03-19T23:30:12-04:00,3,92.5,Monday,14
2023-03-11T09:30:06-05:00,1,69.56521739130434,Sunday,1
2023-03-11T09:30:06-05:00,3,78.75,Sunday,1
2023-03-11T09:45:06-05:00,1,71.73913043478261,Sunday,1
2023-03-11T10:00:13-05:00,3,71.25,Sunday,2
2023-03-06T11:15:06-05:00,1,23.91304347826087,Tuesday,3
2023-03-20T00:00:16-04:00,1,97.77777777777777,Monday,15
2023-03-20T00:00:17-04:00,3,95.0,Monday,15
2023-03-06T12:15:07-05:00,1,13.043478260869565,Tuesday,4
2023-03-06T12:30:06-05:00,1,15.217391304347828,Tuesday,4
2023-03-06T12:30:06-05:00,3,60.0,Tuesday,4
2023-03-11T17:00:11-05:00,1,54.347826086956516,Sunday,9
2023-03-06T12:45:08-05:00,1,15.217391304347828,Tuesday,4
2023-03-11T17:00:11-05:00,3,98.75,Sunday,9
2023-03-11T16:45:06-05:00,1,52.17391304347826,Sunday,8
2023-03-20T06:00:21-04:00,3,80.0,Monday,21
2023-03-20T06:15:08-04:00,1,80.0,Monday,21
2023-03-11T19:30:07-05:00,3,97.5,Sunday,11
2023-03-11T20:15:07-05:00,1,93.47826086956522,Sunday,12
2023-03-20T13:15:09-04:00,3,80.0,Tuesday,4
2023-03-06T13:45:06-05:00,1,28.26086956521739,Tuesday,5
2023-03-20T13:30:11-04:00,1,80.0,Tuesday,4
2023-03-06T13:45:06-05:00,3,53.75,Tuesday,5
2023-03-06T13:30:08-05:00,1,21.73913043478261,Tuesday,5
2023-03-11T21:15:06-05:00,1,97.82608695652173,Sunday,13
2023-03-12T00:45:07-05:00,1,73.91304347826086,Sunday,16
2023-03-12T01:00:13-05:00,1,86.95652173913044,Sunday,17
2023-03-20T15:15:07-04:00,3,80.0,Tuesday,6
2023-03-12T01:15:06-05:00,1,89.13043478260869,Sunday,17
2023-03-12T01:30:11-05:00,3,85.0,Sunday,17
2023-03-06T14:00:10-05:00,1,34.78260869565217,Tuesday,6
2023-03-20T18:00:12-04:00,3,80.0,Tuesday,9
2023-03-12T03:45:07-04:00,3,82.5,Sunday,18
2023-03-20T22:30:14-04:00,1,80.0,Tuesday,13
2023-03-20T23:00:14-04:00,3,80.0,Tuesday,14
2023-03-06T14:30:08-05:00,1,36.95652173913043,Tuesday,6
2023-03-06T14:30:08-05:00,3,58.75,Tuesday,6
2023-03-06T14:45:07-05:00,1,43.47826086956522,Tuesday,6
2023-03-12T05:45:05-04:00,1,89.13043478260869,Sunday,20
2023-03-06T15:00:08-05:00,1,36.95652173913043,Tuesday,7
2023-03-12T11:15:07-04:00,3,67.5,Monday,2
2023-03-12T14:30:09-04:00,1,15.217391304347828,Monday,5
2023-03-12T14:45:07-04:00,3,53.75,Monday,5
2023-03-21T11:15:09-04:00,1,80.0,Wednesday,2
2023-03-21T11:15:09-04:00,3,80.0,Wednesday,2
2023-03-06T15:30:07-05:00,1,47.82608695652174,Tuesday,7
2023-03-06T15:30:07-05:00,3,57.49999999999999,Tuesday,7
2023-03-06T15:45:06-05:00,3,57.49999999999999,Tuesday,7
2023-03-21T15:00:13-04:00,1,80.0,Wednesday,6
2023-03-21T15:00:13-04:00,3,80.0,Wednesday,6
2023-03-21T14:45:09-04:00,3,80.0,Wednesday,5
2023-03-12T15:00:13-04:00,1,19.565217391304348,Monday,6
2023-03-12T21:30:07-04:00,1,97.82608695652173,Monday,12
2023-03-21T19:45:09-04:00,1,80.0,Wednesday,10
2023-03-12T21:45:07-04:00,3,95.0,Monday,12
2023-03-06T16:45:05-05:00,1,73.91304347826086,Tuesday,8
2023-03-06T16:30:08-05:00,1,67.3913043478261,Tuesday,8
2023-03-22T07:15:09-04:00,1,55.55555555555556,Wednesday,22
2023-03-22T07:15:09-04:00,3,78.75,Wednesday,22
2023-03-12T22:00:14-04:00,3,93.75,Monday,13
2023-03-06T17:30:08-05:00,1,86.95652173913044,Tuesday,9
2023-03-06T17:15:06-05:00,3,95.0,Tuesday,9
2023-03-06T18:00:09-05:00,1,95.65217391304348,Tuesday,10
2023-03-13T05:00:08-04:00,1,91.30434782608695,Monday,20
2023-03-13T05:00:08-04:00,3,85.0,Monday,20
2023-03-06T18:45:06-05:00,1,97.82608695652173,Tuesday,10
2023-03-06T18:45:06-05:00,3,98.75,Tuesday,10
2023-03-13T10:15:05-04:00,3,72.5,Tuesday,1
2023-03-06T19:00:08-05:00,3,96.25,Tuesday,11
2023-03-06T19:15:06-05:00,3,96.25,Tuesday,11
2023-03-06T19:30:08-05:00,3,91.25,Tuesday,11
2023-03-13T18:00:10-04:00,1,97.82608695652173,Tuesday,9
2023-03-06T20:00:11-05:00,3,95.0,Tuesday,12
2023-03-14T00:30:09-04:00,1,93.47826086956522,Tuesday,15
2023-03-06T20:30:08-05:00,1,97.82608695652173,Tuesday,12
2023-03-06T20:30:08-05:00,3,95.0,Tuesday,12
2023-03-14T04:00:14-04:00,3,92.5,Tuesday,19
2023-03-14T05:45:10-04:00,3,85.0,Tuesday,20
2023-03-06T21:15:06-05:00,1,95.65217391304348,Tuesday,13
2023-03-06T21:45:07-05:00,1,97.82608695652173,Tuesday,13
2023-03-06T21:45:07-05:00,3,86.25,Tuesday,13
2023-03-06T21:30:07-05:00,3,91.25,Tuesday,13
2023-03-06T22:00:13-05:00,3,83.75,Tuesday,14
2023-03-14T12:30:12-04:00,3,61.25000000000001,Wednesday,3
2023-03-14T14:15:08-04:00,1,15.217391304347828,Wednesday,5
2023-03-14T15:15:07-04:00,3,60.0,Wednesday,6
2023-03-06T23:00:13-05:00,1,93.47826086956522,Tuesday,15
2023-03-06T23:00:13-05:00,3,90.0,Tuesday,15
2023-03-06T22:45:06-05:00,1,91.30434782608695,Tuesday,14
2023-03-14T16:15:05-04:00,1,43.47826086956522,Wednesday,7
2023-03-06T23:15:06-05:00,3,90.0,Tuesday,15
2023-03-07T00:00:09-05:00,1,78.26086956521739,Tuesday,16
2023-03-06T23:45:05-05:00,3,76.25,Tuesday,15
2023-03-15T03:45:07-04:00,1,95.65217391304348,Wednesday,18
2023-03-15T03:30:07-04:00,3,91.25,Wednesday,18
2023-03-15T04:15:07-04:00,1,95.65217391304348,Wednesday,19
2023-03-15T09:00:12-04:00,3,66.25,Thursday,0
2023-03-07T00:15:06-05:00,1,89.13043478260869,Tuesday,16
2023-03-07T00:30:07-05:00,1,80.43478260869566,Tuesday,16
2023-03-15T10:00:15-04:00,3,63.74999999999999,Thursday,1
2023-03-07T00:45:06-05:00,3,71.25,Tuesday,16
2023-03-15T12:00:12-04:00,1,28.26086956521739,Thursday,3
2023-03-15T12:00:12-04:00,3,58.75,Thursday,3
2023-03-15T14:00:12-04:00,1,10.869565217391305,Thursday,5
2023-03-15T14:00:12-04:00,3,52.5,Thursday,5
2023-03-07T01:45:08-05:00,1,76.08695652173914,Tuesday,17
2023-03-16T02:45:13-04:00,1,91.30434782608695,Thursday,17
2023-03-16T02:30:10-04:00,3,72.5,Thursday,17
2023-03-07T02:15:06-05:00,1,84.78260869565217,Tuesday,18
2023-03-16T03:00:17-04:00,3,73.75,Thursday,18
2023-03-07T02:15:06-05:00,3,86.25,Tuesday,18
2023-03-07T02:30:07-05:00,1,89.13043478260869,Tuesday,18
2023-03-07T02:30:08-05:00,3,88.75,Tuesday,18
2023-03-07T02:45:06-05:00,3,90.0,Tuesday,18
2023-02-23T17:15:07-05:00,3,96.25,Friday,9
2023-03-16T06:00:14-04:00,3,82.5,Thursday,21
2023-02-25T07:00:11-05:00,1,82.97872340425532,Saturday,23
2023-02-25T07:00:11-05:00,3,80.0,Saturday,23
2023-02-25T06:45:07-05:00,1,82.97872340425532,Saturday,22
2023-02-25T09:00:11-05:00,1,80.85106382978722,Sunday,1
2023-02-25T09:00:11-05:00,3,67.5,Sunday,1
2023-03-07T03:00:11-05:00,1,95.65217391304348,Tuesday,19
2023-03-07T03:15:04-05:00,1,93.47826086956522,Tuesday,19
2023-03-07T03:30:10-05:00,3,95.0,Tuesday,19
2023-03-07T03:45:06-05:00,1,97.82608695652173,Tuesday,19
2023-03-07T03:45:06-05:00,3,97.5,Tuesday,19
2023-02-25T15:45:05-05:00,1,23.404255319148938,Sunday,7
2023-02-25T16:30:07-05:00,1,27.659574468085108,Sunday,8
2023-03-19T19:00:15-04:00,3,91.25,Monday,10
2023-02-25T16:30:07-05:00,3,91.25,Sunday,8
2023-02-25T16:45:06-05:00,1,40.42553191489361,Sunday,8
2023-02-25T17:30:06-05:00,1,76.59574468085107,Sunday,9
2023-03-19T22:30:12-04:00,1,97.77777777777777,Monday,13
2023-02-25T17:30:06-05:00,3,97.5,Sunday,9
2023-03-19T22:30:12-04:00,3,93.75,Monday,13
2023-02-25T17:15:06-05:00,1,63.829787234042556,Sunday,9
2023-03-19T22:45:10-04:00,3,93.75,Monday,13
2023-02-25T19:30:07-05:00,1,93.61702127659575,Sunday,11
2023-02-25T19:30:07-05:00,3,98.75,Sunday,11
2023-03-07T04:15:12-05:00,1,93.47826086956522,Tuesday,20
2023-03-07T04:45:06-05:00,1,86.95652173913044,Tuesday,20
2023-03-07T04:45:06-05:00,3,86.25,Tuesday,20
2023-03-07T04:30:08-05:00,3,92.5,Tuesday,20
2023-03-20T08:30:12-04:00,1,80.0,Monday,23
2023-03-20T08:45:07-04:00,1,80.0,Monday,23
2023-02-25T22:45:05-05:00,1,95.74468085106383,Sunday,14
2023-03-20T09:30:13-04:00,1,80.0,Tuesday,0
2023-03-20T10:00:16-04:00,3,80.0,Tuesday,1
2023-03-07T05:00:11-05:00,3,85.0,Tuesday,21
2023-03-20T15:30:09-04:00,1,80.0,Tuesday,6
2023-03-20T15:30:09-04:00,3,80.0,Tuesday,6
2023-03-20T18:00:12-04:00,1,80.0,Tuesday,9
2023-02-25T23:00:08-05:00,1,95.74468085106383,Sunday,15
2023-02-25T23:00:08-05:00,3,93.75,Sunday,15
2023-02-26T01:45:06-05:00,1,76.59574468085107,Sunday,17
2023-02-26T01:45:06-05:00,3,73.75,Sunday,17
2023-03-20T21:45:08-04:00,1,80.0,Tuesday,12
2023-03-20T21:45:08-04:00,3,80.0,Tuesday,12
2023-03-20T22:00:18-04:00,1,80.0,Tuesday,13
2023-03-07T05:45:06-05:00,1,69.56521739130434,Tuesday,21
2023-03-07T05:45:06-05:00,3,86.25,Tuesday,21
2023-03-07T05:30:07-05:00,1,71.73913043478261,Tuesday,21
2023-03-21T03:30:11-04:00,1,80.0,Tuesday,18
2023-03-21T03:30:11-04:00,3,80.0,Tuesday,18
2023-03-21T03:15:12-04:00,3,80.0,Tuesday,18
2023-03-21T09:15:09-04:00,1,80.0,Wednesday,0
2023-03-21T09:30:11-04:00,1,80.0,Wednesday,0
2023-03-07T06:00:10-05:00,3,83.75,Tuesday,22
2023-03-21T10:00:14-04:00,3,80.0,Wednesday,1
2023-03-21T12:45:08-04:00,1,80.0,Wednesday,3
2023-03-21T12:45:08-04:00,3,80.0,Wednesday,3
2023-03-21T17:45:09-04:00,1,80.0,Wednesday,8
2023-03-21T18:00:18-04:00,1,80.0,Wednesday,9
2023-03-22T00:15:09-04:00,1,95.55555555555556,Wednesday,15
2023-03-22T00:45:11-04:00,3,91.25,Wednesday,15
2023-02-26T05:15:05-05:00,1,76.59574468085107,Sunday,21
2023-03-07T07:00:12-05:00,3,73.75,Tuesday,23
2023-02-26T07:30:06-05:00,1,29.78723404255319,Sunday,23
2023-02-26T07:30:06-05:00,3,77.5,Sunday,23
2023-02-26T08:00:12-05:00,1,19.148936170212767,Monday,0
2023-03-22T01:00:14-04:00,1,97.77777777777777,Wednesday,16
2023-03-22T01:00:14-04:00,3,85.0,Wednesday,16
2023-02-26T08:45:06-05:00,1,12.76595744680851,Monday,0
2023-03-22T01:15:13-04:00,3,90.0,Wednesday,16
2023-02-26T09:15:05-05:00,3,68.75,Monday,1
2023-03-22T01:45:09-04:00,3,83.75,Wednesday,16
2023-03-07T07:15:08-05:00,3,77.5,Tuesday,23
2023-03-07T07:45:07-05:00,1,39.130434782608695,Tuesday,23
2023-03-07T07:30:07-05:00,1,36.95652173913043,Tuesday,23
2023-02-26T13:00:11-05:00,1,14.893617021276595,Monday,5
2023-02-26T12:45:06-05:00,1,17.02127659574468,Monday,4
2023-03-07T08:00:10-05:00,1,45.65217391304348,Wednesday,0
2023-02-26T13:15:05-05:00,1,14.893617021276595,Monday,5
2023-02-26T16:45:05-05:00,3,88.75,Monday,8
2023-03-07T08:15:05-05:00,3,73.75,Wednesday,0
2023-03-07T08:45:06-05:00,1,36.95652173913043,Wednesday,0
2023-03-07T08:45:06-05:00,3,70.0,Wednesday,0
2023-03-07T09:00:07-05:00,1,32.608695652173914,Wednesday,1
2023-02-26T20:45:05-05:00,1,97.87234042553192,Monday,12
2023-03-23T06:30:16-04:00,3,83.75,Thursday,21
2023-03-07T09:30:07-05:00,3,66.25,Wednesday,1
2023-03-07T09:15:05-05:00,3,67.5,Wednesday,1
2023-02-26T23:00:11-05:00,1,93.61702127659575,Monday,15
2023-03-07T09:45:07-05:00,1,26.08695652173913,Wednesday,1
2023-02-27T00:00:07-05:00,3,86.25,Monday,16
2023-02-27T02:45:06-05:00,1,85.1063829787234,Monday,18
2023-03-07T10:00:11-05:00,3,63.74999999999999,Wednesday,2
2023-03-07T10:30:08-05:00,1,28.26086956521739,Wednesday,2
2023-03-07T10:30:08-05:00,3,63.74999999999999,Wednesday,2
2023-03-07T10:45:06-05:00,1,32.608695652173914,Wednesday,2
2023-03-07T10:45:06-05:00,3,58.75,Wednesday,2
2023-03-07T11:00:09-05:00,3,55.00000000000001,Wednesday,3
2023-02-27T04:30:06-05:00,3,80.0,Monday,20
2023-02-27T04:45:06-05:00,3,80.0,Monday,20
2023-03-07T11:45:08-05:00,3,52.5,Wednesday,3
2023-03-07T12:30:07-05:00,3,50.0,Wednesday,4
2023-03-07T13:15:06-05:00,1,15.217391304347828,Wednesday,5
2023-03-07T13:15:06-05:00,3,46.25,Wednesday,5
2023-03-07T13:30:07-05:00,1,21.73913043478261,Wednesday,5
2023-03-07T13:45:07-05:00,3,46.25,Wednesday,5
2023-02-27T10:30:06-05:00,1,32.608695652173914,Tuesday,2
2023-02-27T10:15:04-05:00,1,36.17021276595745,Tuesday,2
2023-02-27T13:30:08-05:00,1,19.565217391304348,Tuesday,5
2023-02-27T14:00:07-05:00,1,47.82608695652174,Tuesday,6
2023-02-27T13:45:07-05:00,3,62.5,Tuesday,5
2023-02-27T15:00:07-05:00,3,83.75,Tuesday,7
2023-02-27T15:30:06-05:00,1,63.04347826086957,Tuesday,7
2023-02-27T15:45:07-05:00,1,50.0,Tuesday,7
2023-03-07T15:30:07-05:00,3,67.5,Wednesday,7
2023-03-07T15:45:06-05:00,3,58.75,Wednesday,7
2023-03-07T16:15:04-05:00,1,76.08695652173914,Wednesday,8
2023-03-07T16:45:05-05:00,3,85.0,Wednesday,8
2023-02-27T17:00:09-05:00,1,91.30434782608695,Tuesday,9
2023-02-27T19:30:09-05:00,1,97.82608695652173,Tuesday,11
2023-02-27T20:45:06-05:00,1,93.47826086956522,Tuesday,12
2023-02-27T20:45:07-05:00,3,92.5,Tuesday,12
2023-02-27T21:15:08-05:00,1,95.65217391304348,Tuesday,13
2023-02-28T00:45:04-05:00,1,89.13043478260869,Tuesday,16
2023-03-07T17:30:07-05:00,1,95.65217391304348,Wednesday,9
2023-03-07T17:30:07-05:00,3,92.5,Wednesday,9
2023-03-07T17:15:07-05:00,1,82.6086956521739,Wednesday,9
2023-03-07T17:15:07-05:00,3,92.5,Wednesday,9
2023-03-07T18:00:12-05:00,3,93.75,Wednesday,10
2023-02-28T05:45:06-05:00,1,84.78260869565217,Tuesday,21
2023-02-28T05:45:06-05:00,3,85.0,Tuesday,21
2023-02-28T05:30:07-05:00,1,95.65217391304348,Tuesday,21
2023-03-07T18:30:09-05:00,1,97.82608695652173,Wednesday,10
2023-03-07T18:30:09-05:00,3,96.25,Wednesday,10
2023-02-28T06:00:11-05:00,1,73.91304347826086,Tuesday,22
2023-03-07T19:00:12-05:00,3,96.25,Wednesday,11
2023-02-28T06:45:06-05:00,1,60.86956521739131,Tuesday,22
2023-02-28T07:00:11-05:00,1,50.0,Tuesday,23
2023-02-28T08:30:07-05:00,1,28.26086956521739,Wednesday,0
2023-02-28T08:45:06-05:00,3,66.25,Wednesday,0
2023-03-07T19:15:06-05:00,3,93.75,Wednesday,11
2023-03-07T19:30:13-05:00,3,93.75,Wednesday,11
2023-03-07T19:45:07-05:00,1,97.82608695652173,Wednesday,11
2023-02-28T10:15:07-05:00,1,23.91304347826087,Wednesday,2
2023-02-28T13:00:10-05:00,1,8.695652173913043,Wednesday,5
2023-03-07T20:15:05-05:00,3,91.25,Wednesday,12
2023-03-07T20:30:06-05:00,1,97.82608695652173,Wednesday,12
2023-03-07T20:30:06-05:00,3,93.75,Wednesday,12
2023-03-07T20:45:05-05:00,3,96.25,Wednesday,12
2023-03-07T21:00:11-05:00,1,95.65217391304348,Wednesday,13
2023-03-07T21:00:11-05:00,3,95.0,Wednesday,13
2023-02-28T16:15:07-05:00,3,73.75,Wednesday,8
2023-02-28T22:30:08-05:00,3,88.75,Wednesday,14
2023-03-07T21:30:07-05:00,1,95.65217391304348,Wednesday,13
2023-03-07T22:00:08-05:00,3,91.25,Wednesday,14
2023-03-07T22:45:07-05:00,1,93.47826086956522,Wednesday,14
2023-03-01T03:45:06-05:00,3,91.25,Wednesday,19
2023-03-01T04:15:07-05:00,1,84.78260869565217,Wednesday,20
2023-03-01T04:15:07-05:00,3,92.5,Wednesday,20
2023-03-07T23:15:07-05:00,1,93.47826086956522,Wednesday,15
2023-03-07T23:15:07-05:00,3,90.0,Wednesday,15
2023-03-07T23:45:06-05:00,1,91.30434782608695,Wednesday,15
2023-03-07T23:30:07-05:00,3,76.25,Wednesday,15
2023-03-08T00:30:12-05:00,1,80.43478260869566,Wednesday,16
2023-03-08T00:30:12-05:00,3,73.75,Wednesday,16
2023-03-08T00:45:07-05:00,3,66.25,Wednesday,16
2023-03-01T12:00:07-05:00,1,19.565217391304348,Thursday,4
2023-03-01T16:00:08-05:00,1,52.17391304347826,Thursday,8
2023-03-01T16:30:06-05:00,1,52.17391304347826,Thursday,8
2023-03-08T01:00:08-05:00,1,76.08695652173914,Wednesday,17
2023-03-08T01:30:07-05:00,1,82.6086956521739,Wednesday,17
2023-03-01T17:15:05-05:00,1,95.65217391304348,Thursday,9
2023-02-25T11:00:11-05:00,1,63.829787234042556,Sunday,3
2023-02-25T11:00:11-05:00,3,61.25000000000001,Sunday,3
2023-03-01T19:45:05-05:00,3,96.25,Thursday,11
2023-03-08T02:00:12-05:00,3,75.0,Wednesday,18
2023-03-01T21:15:05-05:00,3,91.25,Thursday,13
2023-03-08T02:30:08-05:00,1,76.08695652173914,Wednesday,18
2023-03-02T01:15:05-05:00,1,93.47826086956522,Thursday,17
2023-03-02T01:15:05-05:00,3,81.25,Thursday,17
2023-03-02T01:30:06-05:00,1,93.47826086956522,Thursday,17
2023-03-02T01:30:06-05:00,3,81.25,Thursday,17
2023-03-02T05:45:05-05:00,1,93.47826086956522,Thursday,21
2023-03-02T05:30:06-05:00,3,81.25,Thursday,21
2023-03-08T03:15:12-05:00,1,93.47826086956522,Wednesday,19
2023-03-08T03:15:12-05:00,3,91.25,Wednesday,19
2023-03-08T03:30:08-05:00,1,95.65217391304348,Wednesday,19
2023-03-08T03:45:07-05:00,3,95.0,Wednesday,19
2023-03-02T09:00:10-05:00,1,93.47826086956522,Friday,1
2023-03-02T09:00:11-05:00,3,81.25,Friday,1
2023-03-02T08:45:06-05:00,3,81.25,Friday,0
2023-03-02T12:15:06-05:00,3,81.25,Friday,4
2023-02-26T03:45:06-05:00,3,78.75,Sunday,19
2023-02-26T04:45:06-05:00,1,76.59574468085107,Sunday,20
2023-02-26T04:30:09-05:00,3,80.0,Sunday,20
2023-02-26T05:30:13-05:00,3,83.75,Sunday,21
2023-03-08T04:15:07-05:00,1,95.65217391304348,Wednesday,20
2023-03-08T04:15:07-05:00,3,91.25,Wednesday,20
2023-02-26T06:45:05-05:00,1,55.319148936170215,Sunday,22
2023-03-02T18:00:07-05:00,1,93.47826086956522,Friday,10
2023-02-26T06:45:05-05:00,3,82.5,Sunday,22
2023-03-02T17:30:07-05:00,1,93.47826086956522,Friday,9
2023-03-02T20:30:06-05:00,1,93.47826086956522,Friday,12
2023-03-02T20:30:06-05:00,3,81.25,Friday,12
2023-03-02T23:45:05-05:00,1,93.47826086956522,Friday,15
2023-03-03T00:00:07-05:00,1,93.47826086956522,Friday,16
2023-03-03T09:30:07-05:00,3,63.74999999999999,Saturday,1
2023-03-08T05:15:04-05:00,3,78.75,Wednesday,21
2023-03-08T05:30:06-05:00,3,82.5,Wednesday,21
2023-03-08T05:45:07-05:00,1,73.91304347826086,Wednesday,21
2023-02-26T07:00:08-05:00,3,83.75,Sunday,23
2023-03-03T15:15:05-05:00,3,75.0,Saturday,7
2023-03-03T15:30:07-05:00,1,34.78260869565217,Saturday,7
2023-03-03T15:30:07-05:00,3,68.75,Saturday,7
2023-03-03T15:45:06-05:00,3,66.25,Saturday,7
2023-02-26T17:45:06-05:00,1,93.61702127659575,Monday,9
2023-02-26T18:00:07-05:00,3,96.25,Monday,10
2023-02-26T18:30:06-05:00,1,97.87234042553192,Monday,10
